marka;model;rok_prod;paliwo;przebieg;pojemnosc;skr_bie;kolor;stan;cena;kraj;link
Audi;A4;2019;Benzyna ;7485;2000;Automatyczna;Bia³y;U¿ywane;171157;USA;https://www.cars.com/vehicledetail/7571ea92-ebae-43c1-a5ac-e235f055f448/?results_page_number=11&search_instance_id=251b7576-5544-4a71-a67c-00e81e4370b9&search_zipcode=&vertical_position=18&web_page_type=shopping%2Fsearch-results
Audi;A4;2020;Benzyna ;18616;2000;Automatyczna;Bia³y;U¿ywane;176288;USA;https://www.cars.com/vehicledetail/3914522b-75dc-4b4a-9ffc-ea04c3723645/?results_page_number=11&search_instance_id=251b7576-5544-4a71-a67c-00e81e4370b9&search_zipcode=&vertical_position=19&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;137689;2000;C;Czarny;U¿ywane;68030;USA;https://www.cars.com/vehicledetail/0cceaa49-f2f2-4160-ad5d-24f7e9343900/?results_page_number=11&search_instance_id=251b7576-5544-4a71-a67c-00e81e4370b9&search_zipcode=&vertical_position=20&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;48451;2000;Automatyczna;Niebieski;U¿ywane;118984;USA;https://www.cars.com/vehicledetail/af1bf37b-1e10-4324-8eea-830723682d63/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=1&web_page_type=shopping%2Fsearch-results
Audi;A4;1999;Benzyna ;73099;1800;Automatyczna;Srebrny;U¿ywane;42320;USA;https://www.cars.com/vehicledetail/67b5c724-1260-44cc-bd72-0ce2b8635a5c/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=3&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;69864;2000;Automatyczna;Szary;U¿ywane;115239;USA;https://www.cars.com/vehicledetail/881db24d-3e4e-4d28-8655-4aed3ab1ecfa/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=4&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;43267;2000;Automatyczna;Czarny;U¿ywane;111258;USA;https://www.cars.com/vehicledetail/736e03a4-80dc-4bf0-9f60-0d23b6d6ae13/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=6&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;139017;2000;Automatyczna;Bia³y;U¿ywane;98007;USA;https://www.cars.com/vehicledetail/ea04d5cc-3c1b-4800-9a4e-b5d23dea06d0/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=7&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;59745;2000;Automatyczna;Czarny;U¿ywane;149778;USA;https://www.cars.com/vehicledetail/0507ac4d-d8f2-4ac6-8f6c-7e713ccf46d0/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=8&web_page_type=shopping%2Fsearch-results
Audi;A4;2022;Benzyna ;1610;2000;Automatyczna;Niebieski;U¿ywane;203128;USA;https://www.cars.com/vehicledetail/664aa5ee-6044-4acb-903d-3c7a2bfdca4e/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=9&web_page_type=shopping%2Fsearch-results
Audi;A4;2015;Etanol ;127667;2000;Automatyczna;Czarny;U¿ywane;84744;USA;https://www.cars.com/vehicledetail/2809f845-709c-4c63-87fd-09290522b76b/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=10&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;110348;2000;Automatyczna;Czarny;U¿ywane;85578;USA;https://www.cars.com/vehicledetail/2d904327-ce71-4802-86fe-020ae795dccc/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=11&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;53933;2000;Automatyczna;Szary;U¿ywane;122707;USA;https://www.cars.com/vehicledetail/639caab6-2a6f-4b63-a3a9-be9487916197/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=12&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;135726;2000;Automatyczna;Czarny;U¿ywane;96278;USA;https://www.cars.com/vehicledetail/4094de96-fedd-4c2a-9da4-a778eb4ad022/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=13&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;87557;2000;Manualna;Czarny;U¿ywane;136938;USA;https://www.cars.com/vehicledetail/5d60e1c2-11ec-413a-ba94-ae4714139f84/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=15&web_page_type=shopping%2Fsearch-results
Audi;A4;2015;Etanol ;150358;2000;Automatyczna;Czerwony;U¿ywane;72747;USA;https://www.cars.com/vehicledetail/039baed8-7ddf-499d-9336-c557c63f1e1f/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=16&web_page_type=shopping%2Fsearch-results
Audi;A4;2009;Benzyna ;142562;2000;Automatyczna;Szary;U¿ywane;55618;USA;https://www.cars.com/vehicledetail/9a0f85e6-5bbe-450c-aae5-c07270913213/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=17&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;38967;2000;Automatyczna;Bia³y;U¿ywane;145049;USA;https://www.cars.com/vehicledetail/8828623e-7ac5-4513-b0f0-afdbea8ce558/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=18&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;152602;2000;Automatyczna;Srebrny;U¿ywane;64178;USA;https://www.cars.com/vehicledetail/9c6a5afa-5b1c-4e78-a6ad-cfadc5074c64/?results_page_number=12&search_instance_id=ae65f0d9-ceca-4a20-8bd0-857c3f5f3576&search_zipcode=&vertical_position=19&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;115740;2000;Automatyczna;Szary;U¿ywane;114652;USA;https://www.cars.com/vehicledetail/a753e3e0-bb8a-470e-b8e7-5f92bc216f4c/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=1&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;63999;2000;Automatyczna;Bia³y;U¿ywane;127920;USA;https://www.cars.com/vehicledetail/0c6c35eb-8082-429a-be64-d28b5f493c28/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=3&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;62647;2000;Automatyczna;Czarny;U¿ywane;118508;USA;https://www.cars.com/vehicledetail/e5a8b79e-c774-46c6-b4d4-6727d424ed79/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=5&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;18871;2000;Automatyczna;Bia³y;U¿ywane;185495;USA;https://www.cars.com/vehicledetail/9c6f5cda-a1f6-4bd7-8c57-0e5039916a28/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=6&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;56695;2000;Automatyczna;Srebrny;U¿ywane;136955;USA;https://www.cars.com/vehicledetail/2baa2267-8a60-403c-ab79-950585641f66/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=8&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;35407;2000;Automatyczna;Czarny;U¿ywane;137768;USA;https://www.cars.com/vehicledetail/b3f749ea-506d-459e-8c2c-fb05355c3563/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=9&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;48316;2000;Automatyczna;Czarny;U¿ywane;125956;USA;https://www.cars.com/vehicledetail/84e7e501-eda9-41cf-b5eb-e98e626e0777/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=11&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;47569;2000;Automatyczna;Czarny;U¿ywane;115560;USA;https://www.cars.com/vehicledetail/9645dda7-f1b9-4322-a444-0180ec369cd6/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=12&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;58309;2000;Automatyczna;Czerwony;U¿ywane;124098;USA;https://www.cars.com/vehicledetail/77379d68-dc2b-4264-87cc-623211b96c72/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=13&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;64173;2000;Automatyczna;Bia³y;U¿ywane;148092;USA;https://www.cars.com/vehicledetail/e42cee96-0951-4b1b-97a8-737c6c757468/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=14&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;13756;2000;Automatyczna;Czarny;U¿ywane;183607;USA;https://www.cars.com/vehicledetail/80d8110c-df5a-4fd8-b2e2-fe282ea699a6/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=15&web_page_type=shopping%2Fsearch-results
Audi;A4;2015;Etanol ;155159;2000;Automatyczna;Czarny;U¿ywane;76612;USA;https://www.cars.com/vehicledetail/9aa0ecab-eb34-4781-a2a4-7232b0d09a06/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=16&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;126077;2000;Automatyczna;Bia³y;U¿ywane;117700;USA;https://www.cars.com/vehicledetail/aa3a98f1-a38a-4c53-82b0-2c06e94c0256/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=17&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;89025;2000;Automatyczna;Srebrny;U¿ywane;115478;USA;https://www.cars.com/vehicledetail/5eea8ae5-e895-4d6b-959b-18cac569cad2/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=18&web_page_type=shopping%2Fsearch-results
Audi;A4;2020;Benzyna ;22474;2000;Automatyczna;Niebieski;U¿ywane;132658;USA;https://www.cars.com/vehicledetail/79d0ea97-e1bc-4de4-9df8-a984e31ba670/?results_page_number=13&search_instance_id=800635ba-d5a2-4b6e-af89-5d5625b9d414&search_zipcode=&vertical_position=19&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;50459;2000;Automatyczna;Czarny;U¿ywane;130946;USA;https://www.cars.com/vehicledetail/048e32ef-7e5e-4201-a6b3-3217c04ef0d8/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=1&web_page_type=shopping%2Fsearch-results
Audi;A4;2015;Etanol ;108306;2000;Automatyczna;Szary;U¿ywane;87312;USA;https://www.cars.com/vehicledetail/7abfbfb6-1855-41dd-88b2-06791c61648c/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=2&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;138011;2000;Automatyczna;Czarny;U¿ywane;72332;USA;https://www.cars.com/vehicledetail/a10d3b63-c051-472a-9077-47fe4d4431b5/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=3&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;72151;2000;Automatyczna;Bia³y;U¿ywane;121937;USA;https://www.cars.com/vehicledetail/82965ad2-6f12-4228-868c-5768468215d4/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=4&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;40405;2000;Automatyczna;Czarny;U¿ywane;111271;USA;https://www.cars.com/vehicledetail/7a1db519-5f5c-493b-8a63-e43fa274a3c1/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=5&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;42182;2000;Automatyczna;Bia³y;U¿ywane;138800;USA;https://www.cars.com/vehicledetail/412d9a00-3fe2-4fb8-895c-ca6b0f2abb6a/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=6&web_page_type=shopping%2Fsearch-results
Audi;A4;2005;Benzyna ;117459;1800;Automatyczna;Czarny;U¿ywane;7682;USA;https://www.cars.com/vehicledetail/bbe541db-f656-4fa6-b0ca-5635c03bb06b/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=7&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;13918;2000;Automatyczna;Czarny;U¿ywane;171195;USA;https://www.cars.com/vehicledetail/b946cba5-01f6-444b-b2bb-403882b27b36/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=8&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;121410;2000;Automatyczna;Bia³y;U¿ywane;98012;USA;https://www.cars.com/vehicledetail/6136c0a2-1139-41ea-8be8-bd12489c64e7/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=9&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;61826;2000;Automatyczna;Czerwony;U¿ywane;119484;USA;https://www.cars.com/vehicledetail/61809829-1a57-48f8-9465-91252d3250a8/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=10&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;90381;2000;Automatyczna;Niebieski;U¿ywane;119797;USA;https://www.cars.com/vehicledetail/e2b0b274-f933-4f1a-8da5-12fc6ea3b65e/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=11&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;141511;2000;Manualna;Czarny;U¿ywane;85150;USA;https://www.cars.com/vehicledetail/e1a182a1-319d-4214-97fa-1a8815501b89/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=12&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;53296;2000;Automatyczna;Bia³y;U¿ywane;149372;USA;https://www.cars.com/vehicledetail/dc4bea37-ee1a-457b-abc6-6d14c671d64a/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=13&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;60208;2000;Automatyczna;Bia³y;U¿ywane;123786;USA;https://www.cars.com/vehicledetail/f22ef660-f2a8-4166-8e55-bf18aa478e27/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=14&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;118810;2000;Automatyczna;Czarny;U¿ywane;128391;USA;https://www.cars.com/vehicledetail/86772756-9a87-4a1b-a77e-7accbf66344f/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=15&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;23672;2000;Automatyczna;Szary;U¿ywane;196366;USA;https://www.cars.com/vehicledetail/46a8131d-44ff-437f-ac0b-8d86b5b86667/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=16&web_page_type=shopping%2Fsearch-results
Audi;A4;2016;Benzyna ;175717;2000;C;Czarny;U¿ywane;87256;USA;https://www.cars.com/vehicledetail/1e1d32e6-e596-4393-a204-06104f382b29/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=17&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;176925;2000;Automatyczna;Czarny;U¿ywane;58965;USA;https://www.cars.com/vehicledetail/e0ae12bf-7dec-4015-819e-6cdee13e466e/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=18&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;23675;2000;Automatyczna;Bia³y;U¿ywane;174966;USA;https://www.cars.com/vehicledetail/d3e0a527-a3ce-4f24-8de3-354200030882/?results_page_number=14&search_instance_id=df875c75-6598-4e96-bb25-f43ae673793e&search_zipcode=&vertical_position=19&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;26324;2000;Automatyczna;Czarny;U¿ywane;166406;USA;https://www.cars.com/vehicledetail/a1710c34-d9a7-46b9-9f15-f1f071b5daa8/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=1&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;37199;2000;Automatyczna;Bia³y;U¿ywane;140923;USA;https://www.cars.com/vehicledetail/b7e002b8-df7e-443b-868b-66c36e085a71/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=2&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;49205;2000;Automatyczna;Szary;U¿ywane;119840;USA;https://www.cars.com/vehicledetail/0ff94203-ae38-4216-8adf-e7225973f243/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=3&web_page_type=shopping%2Fsearch-results
Audi;A4;2012;Benzyna ;146880;2000;Automatyczna;Srebrny;U¿ywane;57339;USA;https://www.cars.com/vehicledetail/36b8a47f-b788-4c3d-a750-ae284ee1db42/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=5&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;14899;2000;Automatyczna;Szary;U¿ywane;166881;USA;https://www.cars.com/vehicledetail/96bb8691-5d6d-4aaf-bb86-3e2e444d1327/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=6&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;163642;2000;Automatyczna;Czarny;U¿ywane;106978;USA;https://www.cars.com/vehicledetail/315cf851-32d4-4a2f-9b4b-e6a91e09f217/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=8&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;56762;2000;Automatyczna;Czarny;U¿ywane;145477;USA;https://www.cars.com/vehicledetail/1dfa7165-f2ca-41ad-9561-782552b8825b/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=9&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;70471;2000;Automatyczna;Szary;U¿ywane;146859;USA;https://www.cars.com/vehicledetail/cd94a650-0b12-4a22-a7c6-cde4032d62d9/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=10&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;120822;2000;Automatyczna;Srebrny;U¿ywane;73119;USA;https://www.cars.com/vehicledetail/041a0682-1b62-4e87-b97f-59f11160eb03/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=11&web_page_type=shopping%2Fsearch-results
Audi;A4;2014;Benzyna ;110572;2000;Automatyczna;Czarny;U¿ywane;75366;USA;https://www.cars.com/vehicledetail/ef549a42-633f-4fd8-80ca-fbb951199757/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=13&web_page_type=shopping%2Fsearch-results
Audi;A4;2021;Benzyna ;20492;2000;Automatyczna;Bia³y;U¿ywane;188320;USA;https://www.cars.com/vehicledetail/abe7a490-e10b-469a-8a33-61a48d3caf08/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=14&web_page_type=shopping%2Fsearch-results
Audi;A4;2019;Benzyna ;53552;2000;Automatyczna;Bia³y;U¿ywane;128357;USA;https://www.cars.com/vehicledetail/fd52f605-b3ca-4c75-b9b3-02896dcf52fe/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=15&web_page_type=shopping%2Fsearch-results
Audi;A4;2017;Benzyna ;82437;2000;Automatyczna;Szary;U¿ywane;112131;USA;https://www.cars.com/vehicledetail/cc3f985c-cd09-410e-a58a-38972007b42e/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=17&web_page_type=shopping%2Fsearch-results
Audi;A4;2018;Benzyna ;88238;2000;Automatyczna;Szary;U¿ywane;135076;USA;https://www.cars.com/vehicledetail/f53930cc-ab1b-4b5e-8eda-b18c99578e4b/?results_page_number=15&search_instance_id=8c43736c-803e-434c-bcfa-4e7ab9727908&search_zipcode=&vertical_position=18&web_page_type=shopping%2Fsearch-results
